Store_ID,Store_Name,Channel,State,City,District,Pincode,Latitude,Longitude,Opening_Date,Store_Status,Owner_Type
S006342,Kapur-Dhar,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,59784,8.466167,83.446363,2012-08-04,Closed,Independent
S005359,"Balasubramanian, Suresh and Krish",Pharmacy,Telangana,Hyderabad,Hyderabad,649706,26.79908,73.629607,2017-02-22,Active,Chain
S009080,"Savant, Nazareth and Patla",Pharmacy,Tamil Nadu,Chennai,Chennai,968413,30.210064,85.104914,2025-05-08,Active,Independent
S009119,"Menon, Nori and Nazareth",Pharmacy,Maharashtra,Pune,Pune,821069,21.928338,73.59799,2008-04-10,Active,Chain
S007207,"Pant, Kashyap and Pau",Pharmacy,Telangana,Hyderabad,Hyderabad,469360,31.057585,92.557584,2015-05-10,Active,Chain
S003493,Sandal Ltd,Pharmacy,Maharashtra,Pune,Pune,740788,31.450895,74.62849,2020-10-08,Active,Independent
S001426,Bhasin-Sankaran,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,560356,22.041553,86.693303,2021-10-21,Closed,Chain
S001229,Ramakrishnan Ltd,Pharmacy,Telangana,Hyderabad,Hyderabad,349960,10.863582,72.131356,2009-12-13,Closed,Chain
S002576,Nori-Bhatt,Pharmacy,Maharashtra,Mumbai,Mumbai,328162,22.763199,73.318713,2009-05-03,Active,Chain
S004111,Sant-Kulkarni,Pharmacy,Maharashtra,Pune,Pune,394383,33.493837,90.687187,2022-11-21,Active,Chain
S005082,Dhawan LLC,Pharmacy,West Bengal,Kolkata,Kolkata,496196,24.569638,79.183629,2017-05-09,Active,Chain
S002789,Ram Ltd,Pharmacy,Telangana,Hyderabad,Hyderabad,485403,22.839318,72.398992,2026-03-26,Closed,Independent
S004939,"Balay, Bakshi and Buch",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,316332,29.637214,74.009644,2016-06-25,Active,Independent
S007494,Bakshi-Handa,Pharmacy,Tamil Nadu,Chennai,Chennai,287567,34.003979,73.419886,2013-05-09,Active,Chain
S001161,Soman-Natt,Pharmacy,West Bengal,Kolkata,Kolkata,125427,28.062381,93.194635,2025-02-07,Closed,Chain
S002053,Muni-Shan,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,83781,31.780772,93.683104,2025-09-16,Active,Independent
S008802,Baral-Kumar,Pharmacy,Maharashtra,Mumbai,Mumbai,578466,31.4892,94.391613,2019-05-18,Active,Independent
S003230,"Tailor, Soni and Sura",Pharmacy,Tamil Nadu,Chennai,Chennai,935861,10.411231,90.837944,2013-08-06,Active,Independent
S007892,"Naik, Ranganathan and Kumar",Pharmacy,Maharashtra,Pune,Pune,605643,27.802649,89.439332,2011-03-01,Active,Independent
S006065,"Golla, Ramachandran and Padmanabhan",Pharmacy,Delhi,New Delhi,New Delhi,704768,20.406924,89.344829,2008-08-04,Closed,Independent
S000686,Pillai-Gopal,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,693008,11.834183,68.480316,2014-04-13,Closed,Independent
S005983,Sidhu PLC,Pharmacy,Tamil Nadu,Chennai,Chennai,344417,36.889663,86.895982,2019-01-20,Closed,Chain
S000532,Nigam-Srinivas,Pharmacy,Maharashtra,Mumbai,Mumbai,27278,31.733751,80.14033,2017-11-25,Closed,Independent
S003434,"Murthy, Salvi and Shan",Pharmacy,Telangana,Hyderabad,Hyderabad,207153,27.872284,79.681973,2022-02-07,Active,Chain
S001400,"Ratti, Pradhan and Sibal",Pharmacy,Delhi,New Delhi,New Delhi,427865,30.222956,74.390905,2021-03-10,Closed,Chain
S008777,Chaudry PLC,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,252640,33.209484,87.54765,2017-03-18,Closed,Chain
S002350,Narula PLC,Pharmacy,Maharashtra,Mumbai,Mumbai,423324,22.719221,79.249119,2009-07-30,Closed,Independent
S005905,"Mani, Modi and Mammen",Pharmacy,Delhi,New Delhi,New Delhi,602690,29.520164,93.362607,2025-12-06,Closed,Chain
S005699,Din-Karnik,Pharmacy,Delhi,New Delhi,New Delhi,755337,23.893632,92.296924,2013-04-22,Active,Independent
S007130,"Sachar, Pandey and Sahota",Pharmacy,Tamil Nadu,Chennai,Chennai,895645,15.408379,86.12895,2024-04-29,Closed,Independent
S002403,Rout Group,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,683353,32.634052,76.30756,2010-04-10,Active,Chain
S005848,"Malhotra, Bhavsar and Misra",Pharmacy,Maharashtra,Pune,Pune,772045,9.131306,72.445078,2014-03-05,Active,Chain
S002479,"Ahuja, Mangat and Pai",Pharmacy,Delhi,New Delhi,New Delhi,972518,18.983015,83.047112,2016-05-30,Closed,Chain
S006576,Srivastava-Gera,Pharmacy,West Bengal,Kolkata,Kolkata,264728,25.155222,84.046673,2014-12-01,Active,Chain
S004254,Grewal-Dalal,Pharmacy,West Bengal,Kolkata,Kolkata,706165,26.445484,93.869024,2013-12-29,Closed,Independent
S002401,Jha-Halder,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,729940,21.72205,68.88727,2013-10-27,Closed,Independent
S002496,Chowdhury-Chada,Pharmacy,Tamil Nadu,Chennai,Chennai,675983,35.767552,68.47651,2013-04-11,Active,Independent
S000285,"Lad, Ganesan and Prabhu",Pharmacy,Tamil Nadu,Chennai,Chennai,410564,11.553135,81.038284,2024-04-28,Active,Independent
S007293,Yohannan-Chopra,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,850634,19.241573,70.73581,2017-08-02,Closed,Chain
S006606,"Mittal, Subramaniam and Bal",Pharmacy,Telangana,Hyderabad,Hyderabad,209776,20.32497,77.17142,2021-01-07,Closed,Independent
S001305,Koshy-Pau,Pharmacy,Delhi,New Delhi,New Delhi,373605,35.428635,91.833978,2008-06-29,Active,Chain
S006921,"Tella, Nayak and Apte",Pharmacy,Delhi,New Delhi,New Delhi,721930,20.936256,89.224352,2016-12-11,Active,Chain
S000607,"Chaudhari, Sethi and Tandon",Pharmacy,West Bengal,Kolkata,Kolkata,180632,17.165784,96.439451,2018-09-11,Active,Independent
S000767,"Bahri, Mand and Parmar",Pharmacy,Tamil Nadu,Chennai,Chennai,194337,17.410891,72.85345,2018-11-07,Closed,Independent
S005638,"Arora, Kota and Arya",Pharmacy,West Bengal,Kolkata,Kolkata,958254,29.94112,69.963655,2021-01-22,Active,Chain
S000783,Pillay-Anand,Pharmacy,Maharashtra,Pune,Pune,38806,31.229579,69.760305,2018-03-13,Closed,Chain
S006294,Oak-Malhotra,Pharmacy,Telangana,Hyderabad,Hyderabad,367932,12.395268,92.495829,2020-09-03,Active,Chain
S008263,Garg Inc,Pharmacy,Maharashtra,Mumbai,Mumbai,82736,17.176005,88.013446,2013-04-24,Closed,Chain
S000167,Srinivas-Vora,Pharmacy,Tamil Nadu,Chennai,Chennai,691251,8.725715,93.642811,2021-10-23,Closed,Independent
S001882,Saran and Sons,Pharmacy,Maharashtra,Pune,Pune,197121,18.29944,78.544783,2011-08-05,Closed,Independent
S009372,Dubey-Varughese,Pharmacy,West Bengal,Kolkata,Kolkata,942114,28.541276,78.063879,2018-03-11,Active,Independent
S002046,Patel and Sons,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,602523,17.353439,84.590515,2026-06-30,Closed,Chain
S003908,Malhotra-Rege,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,379226,34.849059,79.721752,2012-04-17,Active,Independent
S006455,"Wadhwa, Dayal and Oommen",Pharmacy,Telangana,Hyderabad,Hyderabad,843711,24.013648,85.548616,2022-09-06,Active,Chain
S003712,Dube Ltd,Pharmacy,West Bengal,Kolkata,Kolkata,66185,21.555743,74.331974,2014-04-26,Active,Chain
S004587,Bal-Vig,Pharmacy,Delhi,New Delhi,New Delhi,935046,24.575759,90.850826,2011-10-26,Active,Independent
S006363,"Chadha, Gopal and Vora",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,117949,8.789533,82.486033,2016-07-01,Closed,Chain
S006274,Bhatnagar-Narang,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,121933,27.565828,82.650265,2025-02-01,Closed,Chain
S002021,"Mistry, Rout and Lanka",Pharmacy,Maharashtra,Mumbai,Mumbai,510388,20.717859,73.760494,2006-07-17,Closed,Independent
S002494,Chand PLC,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,271698,26.113958,93.817455,2025-07-05,Closed,Independent
S008121,Varkey Inc,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,113001,30.257804,80.361248,2007-11-14,Closed,Chain
S009444,Jain-Varughese,Pharmacy,Maharashtra,Pune,Pune,285829,28.936514,95.260884,2015-09-03,Closed,Chain
S000317,Kunda-Chokshi,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,67626,33.585104,73.097873,2023-04-11,Active,Chain
S005995,Contractor Ltd,Pharmacy,Tamil Nadu,Chennai,Chennai,245605,20.293064,79.404075,2009-02-13,Closed,Chain
S009610,Johal-Kaur,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,112051,21.259441,78.011829,2015-12-26,Closed,Chain
S002800,Ganesan-Pathak,Pharmacy,Maharashtra,Pune,Pune,428053,17.218627,68.915408,2021-08-10,Active,Chain
S005236,Krishnan Inc,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,526963,19.592724,80.402422,2020-07-25,Closed,Chain
S006715,Edwin Inc,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,712151,29.378762,87.811943,2021-08-11,Closed,Chain
S003732,Khare-Dyal,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,970266,29.649174,88.186415,2014-09-29,Active,Independent
S003707,Pandey-Sastry,Pharmacy,Maharashtra,Mumbai,Mumbai,528226,17.610583,77.311382,2010-03-11,Active,Chain
S003216,Shan Group,Pharmacy,Maharashtra,Mumbai,Mumbai,827490,32.082664,96.114026,2013-08-31,Closed,Chain
S000342,Sharaf-Krishnan,Pharmacy,Tamil Nadu,Chennai,Chennai,748969,18.038632,75.993842,2009-12-24,Active,Independent
S006343,"Zachariah, Chakrabarti and Memon",Pharmacy,Maharashtra,Pune,Pune,519419,29.789899,82.055992,2025-12-05,Active,Chain
S001940,Chhabra and Sons,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,49832,23.95204,78.208714,2008-09-07,Active,Chain
S009410,"Acharya, Puri and Pai",Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,456335,14.506172,72.7967,2011-09-14,Closed,Chain
S002216,Bahl-Chana,Pharmacy,Delhi,New Delhi,New Delhi,375302,25.626712,72.102856,2025-04-04,Closed,Independent
S005355,Nadig-Sanghvi,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,946845,20.536031,75.20551,2023-12-22,Closed,Independent
S006198,"Varty, Kuruvilla and Lala",Pharmacy,Maharashtra,Pune,Pune,718045,23.954342,68.34877,2017-08-04,Active,Independent
S009634,"Tella, Devan and Nath",Pharmacy,West Bengal,Kolkata,Kolkata,854555,34.418843,73.377657,2007-02-10,Active,Chain
S007507,"Ben, Zachariah and Butala",Pharmacy,West Bengal,Kolkata,Kolkata,723369,25.908387,74.773806,2014-10-27,Closed,Chain
S006807,"Pathak, Behl and Sibal",Pharmacy,West Bengal,Kolkata,Kolkata,257916,16.534772,96.145205,2012-10-13,Active,Independent
S007705,Loke-Gill,Pharmacy,Telangana,Hyderabad,Hyderabad,357415,16.768656,76.915485,2010-08-13,Active,Chain
S006092,Sule Ltd,Pharmacy,Telangana,Hyderabad,Hyderabad,742194,21.538091,93.378521,2008-05-15,Active,Chain
S008679,Barad-Garg,Pharmacy,West Bengal,Kolkata,Kolkata,962868,18.781882,85.820183,2021-01-24,Active,Independent
S008143,Bera Ltd,Pharmacy,West Bengal,Kolkata,Kolkata,829553,29.361075,88.154308,2019-06-28,Active,Independent
S004382,"Brahmbhatt, Dora and Acharya",Pharmacy,Delhi,New Delhi,New Delhi,471208,31.352515,74.39617,2013-05-10,Closed,Chain
S002325,"Kadakia, Chaudhary and Sawhney",Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,66293,17.775182,88.051298,2009-06-10,Closed,Independent
S000038,Yadav-Narula,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,142940,8.062506,79.322231,2010-03-10,Closed,Chain
S009362,Deo Ltd,Pharmacy,Tamil Nadu,Chennai,Chennai,680670,23.516722,81.033173,2015-06-14,Active,Independent
S004148,Bhagat-Viswanathan,Pharmacy,Maharashtra,Mumbai,Mumbai,205994,20.958261,94.525671,2016-04-01,Closed,Independent
S003017,"Samra, Vaidya and Nagy",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,213596,27.777089,79.795391,2010-07-04,Active,Chain
S004071,Ramesh Ltd,Pharmacy,West Bengal,Kolkata,Kolkata,599300,36.578213,70.724134,2008-12-07,Closed,Independent
S004933,Pradhan and Sons,Pharmacy,Delhi,New Delhi,New Delhi,85837,34.760646,68.656711,2018-12-10,Active,Chain
S000426,Pau-Majumdar,Pharmacy,Maharashtra,Mumbai,Mumbai,368872,15.621642,93.003789,2019-02-04,Active,Chain
S008346,Mistry Group,Pharmacy,Delhi,New Delhi,New Delhi,213258,20.417771,82.056305,2024-04-06,Active,Chain
S006478,Char and Sons,Pharmacy,Maharashtra,Pune,Pune,853402,30.896778,70.754705,2022-12-25,Active,Independent
S008850,Chatterjee-Mutti,Pharmacy,West Bengal,Kolkata,Kolkata,429943,17.225898,91.46403,2011-07-12,Closed,Independent
S004594,Acharya-Gera,Pharmacy,Maharashtra,Mumbai,Mumbai,254110,16.717806,81.145196,2019-01-07,Active,Chain
S001676,Golla Inc,Pharmacy,Maharashtra,Mumbai,Mumbai,907258,34.889758,72.266802,2021-05-22,Active,Chain
S004061,"Natarajan, Nazareth and Kannan",Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,937313,29.864544,80.469928,2015-03-13,Active,Chain
S001129,"Kaul, Bhargava and Tak",Pharmacy,Delhi,New Delhi,New Delhi,645205,11.825666,77.202204,2025-09-25,Closed,Independent
S005880,Mitter-Bhargava,Pharmacy,Delhi,New Delhi,New Delhi,113646,31.570244,84.173448,2024-11-20,Closed,Chain
S007083,"Banik, Bal and Sha",Pharmacy,Maharashtra,Pune,Pune,79752,22.843817,77.47766,2011-12-22,Active,Chain
S004749,Bhatti and Sons,Pharmacy,Delhi,New Delhi,New Delhi,42259,35.777411,81.427477,2014-02-06,Closed,Independent
S008635,"Om, Badami and Virk",Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,648773,26.83658,84.285039,2022-09-10,Active,Chain
S005790,Peri-Chakrabarti,Pharmacy,Telangana,Hyderabad,Hyderabad,141008,34.732546,91.781092,2011-08-09,Active,Chain
S007016,"Mutti, Swamy and More",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,519846,17.785585,74.858538,2019-03-28,Active,Independent
S001661,Gopal-Gera,Pharmacy,Delhi,New Delhi,New Delhi,999362,12.113176,68.36931,2009-12-05,Closed,Chain
S002177,"Hegde, Sharaf and Gokhale",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,768576,12.943281,68.578669,2007-07-30,Closed,Chain
S003808,Roy-Bath,Pharmacy,Tamil Nadu,Chennai,Chennai,310640,22.674926,74.041066,2021-08-16,Active,Chain
S002747,"Baral, Cheema and Sarma",Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,679490,22.972118,83.786806,2023-02-18,Active,Chain
S000131,"Borra, Goel and Tak",Pharmacy,Maharashtra,Pune,Pune,997995,33.082407,91.922889,2017-04-03,Active,Chain
S001652,"Vohra, Rajagopal and Raju",Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,273677,22.563521,82.729878,2016-06-16,Active,Chain
S004633,"Gole, Basak and Sarraf",Pharmacy,Maharashtra,Mumbai,Mumbai,191814,25.506153,95.6167,2024-10-03,Closed,Independent
S005393,Kaul-Mannan,Pharmacy,Maharashtra,Pune,Pune,192727,23.94303,81.217457,2021-07-22,Closed,Independent
S007086,Sarkar Inc,Pharmacy,Maharashtra,Pune,Pune,355965,18.832148,80.573507,2022-01-21,Active,Chain
S008735,Nayar-Nayar,Pharmacy,Tamil Nadu,Chennai,Chennai,810904,9.572385,89.517851,2011-09-20,Closed,Chain
S001278,Golla Inc,Pharmacy,Maharashtra,Mumbai,Mumbai,146074,14.362771,68.107215,2018-09-13,Active,Independent
S000374,Sha LLC,Pharmacy,Maharashtra,Pune,Pune,571130,32.514564,86.70231,2018-02-11,Closed,Independent
S008445,"Chowdhury, Mistry and Shroff",Pharmacy,Tamil Nadu,Chennai,Chennai,8091,31.851013,84.316278,2011-02-26,Active,Independent
S005259,Mahajan Inc,Pharmacy,Tamil Nadu,Chennai,Chennai,163238,15.940393,93.627534,2010-01-11,Active,Independent
S003403,Raj Ltd,Pharmacy,West Bengal,Kolkata,Kolkata,278680,30.471924,83.528741,2022-10-07,Closed,Chain
S003896,Salvi-Bahri,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,136884,28.37296,79.114763,2009-01-28,Closed,Chain
S002975,Roy Inc,Pharmacy,Telangana,Hyderabad,Hyderabad,413644,13.714202,87.783276,2018-10-06,Active,Chain
S006580,Garde PLC,Pharmacy,Maharashtra,Mumbai,Mumbai,359752,14.181768,94.257222,2011-03-05,Active,Independent
S008720,Raghavan Ltd,Pharmacy,Telangana,Hyderabad,Hyderabad,92275,25.806752,95.199626,2009-12-05,Closed,Independent
S009114,Bail Ltd,Pharmacy,West Bengal,Kolkata,Kolkata,735015,21.518599,86.951163,2013-12-07,Closed,Chain
S007012,Bajaj Inc,Pharmacy,Telangana,Hyderabad,Hyderabad,9872,35.212479,82.075137,2019-12-13,Active,Chain
S005982,Wagle-Bora,Pharmacy,West Bengal,Kolkata,Kolkata,608247,13.910186,71.129656,2016-10-09,Active,Chain
S006008,Dugar-Sharma,Pharmacy,Delhi,New Delhi,New Delhi,97852,20.003997,78.044989,2019-03-12,Active,Independent
S006946,Kumar and Sons,Pharmacy,West Bengal,Kolkata,Kolkata,909342,28.223393,81.730777,2019-08-22,Closed,Chain
S001808,Date-Balay,Pharmacy,Telangana,Hyderabad,Hyderabad,608941,22.216437,86.270797,2008-12-12,Closed,Chain
S002026,"Khalsa, Narasimhan and Yogi",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,271743,35.885494,70.901915,2007-03-23,Closed,Chain
S001984,Chaudry and Sons,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,36221,8.189001,93.907649,2008-10-23,Closed,Chain
S004728,Char LLC,Pharmacy,Maharashtra,Pune,Pune,240965,19.147788,86.504175,2011-02-10,Active,Independent
S008210,Sampath-Krishna,Pharmacy,Maharashtra,Pune,Pune,316421,12.9157,70.773534,2021-05-02,Closed,Chain
S006392,Chadha-Bhatt,Pharmacy,Maharashtra,Pune,Pune,308975,18.990278,83.166911,2024-06-17,Active,Chain
S006906,Kannan-Butala,Pharmacy,Maharashtra,Mumbai,Mumbai,227911,28.570906,70.038754,2006-12-10,Closed,Independent
S004482,Handa-Shukla,Pharmacy,West Bengal,Kolkata,Kolkata,252577,9.340086,84.617289,2019-06-04,Closed,Chain
S003218,Atwal-Mann,Pharmacy,Tamil Nadu,Chennai,Chennai,314836,11.704048,73.360211,2025-05-27,Active,Independent
S002695,"Hari, Madan and Taneja",Pharmacy,Maharashtra,Pune,Pune,5932,13.090921,81.257835,2018-06-19,Active,Independent
S005688,"Devan, Kata and Agate",Pharmacy,West Bengal,Kolkata,Kolkata,464675,13.407298,70.300737,2007-07-08,Closed,Chain
S005282,Sarma and Sons,Pharmacy,Maharashtra,Mumbai,Mumbai,858935,10.528657,75.296723,2023-12-22,Closed,Chain
S009168,Rai LLC,Pharmacy,Telangana,Hyderabad,Hyderabad,896681,35.944097,81.762631,2006-10-10,Closed,Independent
S008495,"Savant, Lad and Krishnamurthy",Pharmacy,Tamil Nadu,Chennai,Chennai,916171,20.530987,70.550792,2006-07-03,Closed,Chain
S009688,"Rana, Goyal and Murty",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,48280,12.714205,90.493556,2009-01-08,Active,Independent
S006612,Iyengar-Shroff,Pharmacy,West Bengal,Kolkata,Kolkata,257584,32.845938,96.148455,2024-07-21,Closed,Independent
S001754,Karpe-Mody,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,18167,29.623382,94.815173,2022-08-19,Active,Independent
S004196,Kara-Barad,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,976620,13.003172,69.405577,2024-06-17,Closed,Independent
S000602,Hari-Parmer,Pharmacy,Maharashtra,Pune,Pune,352090,27.189685,75.208733,2016-01-18,Closed,Chain
S003629,Mital-Khare,Pharmacy,Tamil Nadu,Chennai,Chennai,862430,10.498669,84.692363,2008-11-30,Active,Independent
S007375,Munshi Group,Pharmacy,Maharashtra,Mumbai,Mumbai,810015,25.497374,77.711035,2016-12-08,Active,Independent
S001472,Doshi-Sane,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,301204,23.953587,91.194782,2022-12-03,Active,Chain
S002605,"Dugar, Mand and Srinivasan",Pharmacy,Maharashtra,Pune,Pune,830181,23.306559,85.749961,2021-09-08,Closed,Independent
S003780,Virk Group,Pharmacy,Telangana,Hyderabad,Hyderabad,148632,36.548491,84.846824,2008-02-03,Closed,Independent
S001685,Bhasin-Ganesan,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,716690,24.074229,76.730806,2020-07-12,Active,Chain
S006182,"Oak, Verma and Sur",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,507309,21.480598,72.282124,2008-08-08,Active,Chain
S004027,"Sandal, Khurana and Cheema",Pharmacy,Telangana,Hyderabad,Hyderabad,789078,24.109517,92.385402,2021-01-25,Active,Independent
S008645,Bora Ltd,Pharmacy,West Bengal,Kolkata,Kolkata,139608,33.336499,95.519726,2013-02-08,Active,Chain
S001888,Bath and Sons,Pharmacy,Gujarat,Ahmedabad,Ahmedabad,915057,17.706662,86.788558,2019-05-14,Active,Independent
S001544,Sengupta and Sons,Pharmacy,Maharashtra,Pune,Pune,13546,21.845072,86.928299,2011-09-26,Closed,Chain
S003587,"D’Alia, Comar and Shroff",Pharmacy,West Bengal,Kolkata,Kolkata,870272,19.365481,68.451124,2024-08-20,Active,Independent
S005103,"Rana, Sheth and Dube",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,662810,13.941745,88.429829,2021-10-17,Active,Independent
S009901,Sridhar Group,Pharmacy,Telangana,Hyderabad,Hyderabad,735486,15.565778,75.467332,2020-03-21,Closed,Chain
S006506,Kumer Group,Pharmacy,Delhi,New Delhi,New Delhi,756109,29.468026,68.142519,2018-05-21,Closed,Independent
S009260,Varghese-Srinivas,Pharmacy,Tamil Nadu,Chennai,Chennai,390020,23.431803,79.884247,2023-09-10,Active,Chain
S000911,Mammen-Chaudhuri,Pharmacy,Telangana,Hyderabad,Hyderabad,247554,34.870369,84.714218,2010-04-18,Active,Independent
S004472,Bal Group,Pharmacy,Telangana,Hyderabad,Hyderabad,2675,36.325626,90.004594,2017-12-25,Closed,Chain
S005777,"Shah, Issac and Ravel",Pharmacy,Tamil Nadu,Chennai,Chennai,404761,12.502411,85.119787,2016-04-25,Active,Independent
S006315,Shah-Jaggi,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,980712,22.77012,73.656038,2014-12-06,Closed,Chain
S004263,"Sankar, Goel and Sekhon",Pharmacy,Telangana,Hyderabad,Hyderabad,823009,19.929229,88.345,2021-06-24,Active,Independent
S006697,Subramanian-Lad,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,928324,19.780801,90.633316,2025-10-07,Closed,Chain
S009084,Chaudhry-Mahal,Pharmacy,Maharashtra,Mumbai,Mumbai,968519,25.562428,79.623627,2006-10-07,Closed,Independent
S000820,Parmar-Gokhale,Pharmacy,Telangana,Hyderabad,Hyderabad,83708,33.82166,91.6309,2009-12-30,Active,Chain
S000755,Bala Ltd,Pharmacy,Telangana,Hyderabad,Hyderabad,461526,13.452018,69.985455,2017-07-13,Active,Chain
S003758,Bahri PLC,Pharmacy,Maharashtra,Mumbai,Mumbai,587289,13.934675,89.851819,2016-05-07,Closed,Chain
S007368,"Thakur, Jain and Mall",Pharmacy,Maharashtra,Mumbai,Mumbai,844550,30.103945,75.753826,2022-09-02,Closed,Independent
S001816,Grover Ltd,Pharmacy,West Bengal,Kolkata,Kolkata,334511,14.417991,93.393037,2007-01-07,Active,Independent
S008639,Agrawal-Yohannan,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,920938,24.466799,75.695569,2012-03-31,Active,Chain
S004629,"Pal, Basu and Raman",Pharmacy,Gujarat,Ahmedabad,Ahmedabad,676055,13.106819,68.99397,2007-03-05,Closed,Independent
S000190,Mahal-Mani,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,986652,9.946866,92.121385,2016-05-19,Active,Chain
S007078,"Sawhney, Ramesh and Rajagopalan",Pharmacy,Delhi,New Delhi,New Delhi,400184,28.756663,91.338992,2022-04-18,Active,Chain
S002916,"Devi, Date and Bora",Pharmacy,Maharashtra,Mumbai,Mumbai,206318,31.672828,94.883348,2020-01-11,Active,Chain
S009822,Deshmukh Ltd,Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,43917,11.128211,74.56666,2026-05-20,Active,Chain
S000926,"Swaminathan, Gole and Manda",Pharmacy,Karnataka,Bengaluru,Bengaluru Urban,422693,19.563599,76.739647,2008-11-11,Active,Chain
S009532,Bhagat LLC,Pharmacy,Maharashtra,Pune,Pune,895005,24.503189,81.626218,2015-11-07,Closed,Independent
S009607,Jha-Choudhary,Pharmacy,Delhi,New Delhi,New Delhi,27849,35.922375,96.797987,2009-04-03,Active,Chain
S004190,"Deshmukh, Ram and Bhasin",Supermarket,Maharashtra,Mumbai,Mumbai,131806,30.507298,78.941228,2020-11-15,Active,Chain
S001924,Kumar-Tripathi,Supermarket,Maharashtra,Mumbai,Mumbai,373379,35.560408,75.448882,2009-02-04,Active,Chain
S009219,Bose-Rout,Supermarket,Telangana,Hyderabad,Hyderabad,723140,9.933989,95.730042,2015-07-05,Active,Independent
S002341,"Kamdar, Chaudhry and Naidu",Supermarket,Tamil Nadu,Chennai,Chennai,505705,14.392691,85.506178,2010-10-27,Closed,Chain
S008146,Pai PLC,Supermarket,Telangana,Hyderabad,Hyderabad,670231,25.165673,68.891388,2022-01-23,Closed,Chain
S009352,De-Gara,Supermarket,Telangana,Hyderabad,Hyderabad,541095,19.065055,71.215676,2021-11-13,Closed,Independent
S008724,Chhabra and Sons,Supermarket,Karnataka,Bengaluru,Bengaluru Urban,974269,17.428451,88.982539,2015-09-14,Active,Independent
S000833,Hans Inc,Supermarket,Gujarat,Ahmedabad,Ahmedabad,321298,29.528633,96.659059,2013-06-14,Active,Independent
S000466,Salvi-Muni,Supermarket,Delhi,New Delhi,New Delhi,570512,15.398366,70.984243,2008-05-28,Active,Independent
S001715,Dalal LLC,Supermarket,Maharashtra,Mumbai,Mumbai,961560,17.313617,88.263046,2023-04-27,Closed,Independent
S006765,Oak Ltd,Supermarket,Maharashtra,Pune,Pune,31530,16.748415,91.577484,2023-10-28,Active,Independent
S002016,Chana-Peri,Supermarket,Tamil Nadu,Chennai,Chennai,731566,13.978181,73.266015,2014-08-24,Active,Independent
S000015,"Brar, Chada and Sunder",Supermarket,Karnataka,Bengaluru,Bengaluru Urban,822782,29.60468,83.630341,2015-07-09,Closed,Chain
S008577,Ghose LLC,Supermarket,West Bengal,Kolkata,Kolkata,155151,33.063232,69.979893,2017-12-24,Active,Independent
S000788,Parsa Inc,Supermarket,Karnataka,Bengaluru,Bengaluru Urban,334234,23.948999,82.636091,2012-06-05,Active,Chain
S006263,"Bir, Manne and Ramachandran",Supermarket,Maharashtra,Mumbai,Mumbai,167921,28.618288,73.498527,2011-05-13,Active,Chain
